MemTotal:         432252 kB
MemFree:          281432 kB
MemAvailable:     324928 kB
Buffers:           11852 kB
Cached:            43488 kB
SwapCached:            0 kB
Active:            97196 kB
Inactive:          27160 kB
Active(anon):      70196 kB
Inactive(anon):     7716 kB
Active(file):      27000 kB
Inactive(file):    19444 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                20 kB
Writeback:             0 kB
AnonPages:         69032 kB
Mapped:            24468 kB
Shmem:              8896 kB
Slab:              16160 kB
SReclaimable:       7560 kB
SUnreclaim:         8600 kB
KernelStack:        1304 kB
PageTables:         2408 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     230468 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
