MemTotal:         432268 kB
MemFree:          279204 kB
MemAvailable:     325192 kB
Buffers:           11212 kB
Cached:            51816 kB
SwapCached:            0 kB
Active:            98172 kB
Inactive:          32404 kB
Active(anon):      68096 kB
Inactive(anon):    14012 kB
Active(file):      30076 kB
Inactive(file):    18392 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67564 kB
Mapped:            22800 kB
Shmem:             14560 kB
Slab:              14680 kB
SReclaimable:       8016 kB
SUnreclaim:         6664 kB
KernelStack:        1160 kB
PageTables:         2284 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     259620 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
