MemTotal:         432252 kB
MemFree:          293052 kB
MemAvailable:     338108 kB
Buffers:           11820 kB
Cached:            37004 kB
SwapCached:            0 kB
Active:            92872 kB
Inactive:          21160 kB
Active(anon):      65264 kB
Inactive(anon):      612 kB
Active(file):      27608 kB
Inactive(file):    20548 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:               520 kB
Writeback:             0 kB
AnonPages:         65224 kB
Mapped:            24000 kB
Shmem:               668 kB
Slab:              15396 kB
SReclaimable:       7408 kB
SUnreclaim:         7988 kB
KernelStack:        1304 kB
PageTables:         2376 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     234544 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
