MemTotal:         432280 kB
MemFree:          274648 kB
MemAvailable:     320888 kB
Buffers:           11148 kB
Cached:            51992 kB
SwapCached:            0 kB
Active:           101728 kB
Inactive:          32420 kB
Active(anon):      71644 kB
Inactive(anon):    14020 kB
Active(file):      30084 kB
Inactive(file):    18400 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         71024 kB
Mapped:            23008 kB
Shmem:             14656 kB
Slab:              15012 kB
SReclaimable:       8252 kB
SUnreclaim:         6760 kB
KernelStack:        1216 kB
PageTables:         2444 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     265780 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
