MemTotal:         432300 kB
MemFree:          259688 kB
MemAvailable:     305448 kB
Buffers:           10980 kB
Cached:            51328 kB
SwapCached:            0 kB
Active:           120092 kB
Inactive:          28156 kB
Active(anon):      87392 kB
Inactive(anon):    13280 kB
Active(file):      32700 kB
Inactive(file):    14876 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         85956 kB
Mapped:            23316 kB
Shmem:             14732 kB
Slab:              16068 kB
SReclaimable:       8680 kB
SUnreclaim:         7388 kB
KernelStack:        1248 kB
PageTables:         2536 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216148 kB
Committed_AS:     297888 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
