MemTotal:         432280 kB
MemFree:          275324 kB
MemAvailable:     321572 kB
Buffers:           11132 kB
Cached:            52008 kB
SwapCached:            0 kB
Active:           103788 kB
Inactive:          30012 kB
Active(anon):      71308 kB
Inactive(anon):    14016 kB
Active(file):      32480 kB
Inactive(file):    15996 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         70676 kB
Mapped:            22876 kB
Shmem:             14664 kB
Slab:              14992 kB
SReclaimable:       8268 kB
SUnreclaim:         6724 kB
KernelStack:        1192 kB
PageTables:         2396 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     264372 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
