MemTotal:         432252 kB
MemFree:          219268 kB
MemAvailable:     327488 kB
Buffers:           33172 kB
Cached:            85420 kB
SwapCached:            0 kB
Active:           162996 kB
Inactive:          22768 kB
Active(anon):      69492 kB
Inactive(anon):     6628 kB
Active(file):      93504 kB
Inactive(file):    16140 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 4 kB
Writeback:             0 kB
AnonPages:         67188 kB
Mapped:            25748 kB
Shmem:              8948 kB
Slab:              17464 kB
SReclaimable:       9084 kB
SUnreclaim:         8380 kB
KernelStack:        1264 kB
PageTables:         2384 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     237004 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
