MemTotal:         496816 kB
MemFree:          241988 kB
MemAvailable:     285580 kB
Buffers:           10920 kB
Cached:           149032 kB
SwapCached:            0 kB
Active:           158532 kB
Inactive:          76216 kB
Active(anon):     126496 kB
Inactive(anon):    60756 kB
Active(file):      32036 kB
Inactive(file):    15460 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         74812 kB
Mapped:            29084 kB
Shmem:            112456 kB
Slab:              12972 kB
SReclaimable:       7332 kB
SUnreclaim:         5640 kB
KernelStack:        1048 kB
PageTables:         1940 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     396168 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
