MemTotal:         432932 kB
MemFree:          298464 kB
MemAvailable:     338840 kB
Buffers:           10544 kB
Cached:            45772 kB
SwapCached:            0 kB
Active:            87164 kB
Inactive:          29284 kB
Active(anon):      60296 kB
Inactive(anon):    11316 kB
Active(file):      26868 kB
Inactive(file):    17968 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         60184 kB
Mapped:            19652 kB
Shmem:             11480 kB
Slab:              10380 kB
SReclaimable:       5508 kB
SUnreclaim:         4872 kB
KernelStack:        1024 kB
PageTables:         2356 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216464 kB
Committed_AS:     281468 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
