MemTotal:         432932 kB
MemFree:          228872 kB
MemAvailable:     269812 kB
Buffers:           10660 kB
Cached:           109028 kB
SwapCached:            0 kB
Active:           160484 kB
Inactive:          25088 kB
Active(anon):     132368 kB
Inactive(anon):     7936 kB
Active(file):      28116 kB
Inactive(file):    17152 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         65896 kB
Mapped:            20260 kB
Shmem:             74420 kB
Slab:              10896 kB
SReclaimable:       5772 kB
SUnreclaim:         5124 kB
KernelStack:        1024 kB
PageTables:         2328 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216464 kB
Committed_AS:     355580 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
