MemTotal:         432280 kB
MemFree:          274776 kB
MemAvailable:     321036 kB
Buffers:           11156 kB
Cached:            52000 kB
SwapCached:            0 kB
Active:           101964 kB
Inactive:          32184 kB
Active(anon):      71624 kB
Inactive(anon):    14020 kB
Active(file):      30340 kB
Inactive(file):    18164 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         71008 kB
Mapped:            22912 kB
Shmem:             14652 kB
Slab:              14984 kB
SReclaimable:       8252 kB
SUnreclaim:         6732 kB
KernelStack:        1216 kB
PageTables:         2460 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     265744 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
