MemTotal:         432268 kB
MemFree:          277928 kB
MemAvailable:     324660 kB
Buffers:           11340 kB
Cached:            52264 kB
SwapCached:            0 kB
Active:           101816 kB
Inactive:          29956 kB
Active(anon):      69332 kB
Inactive(anon):    13412 kB
Active(file):      32484 kB
Inactive(file):    16544 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         68184 kB
Mapped:            23208 kB
Shmem:             14576 kB
Slab:              14880 kB
SReclaimable:       8200 kB
SUnreclaim:         6680 kB
KernelStack:        1192 kB
PageTables:         2276 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     252380 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
