MemTotal:         432256 kB
MemFree:          178464 kB
MemAvailable:     226920 kB
Buffers:           11680 kB
Cached:           152224 kB
SwapCached:            0 kB
Active:           144452 kB
Inactive:          84572 kB
Active(anon):     114352 kB
Inactive(anon):    63936 kB
Active(file):      30100 kB
Inactive(file):    20636 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         65132 kB
Mapped:            23208 kB
Shmem:            113168 kB
Slab:              15280 kB
SReclaimable:       8216 kB
SUnreclaim:         7064 kB
KernelStack:        1272 kB
PageTables:         2812 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216128 kB
Committed_AS:     357700 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
