MemTotal:         432280 kB
MemFree:          275312 kB
MemAvailable:     321448 kB
Buffers:           11136 kB
Cached:            51960 kB
SwapCached:            0 kB
Active:           101208 kB
Inactive:          32472 kB
Active(anon):      71216 kB
Inactive(anon):    14016 kB
Active(file):      29992 kB
Inactive(file):    18456 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         70600 kB
Mapped:            23104 kB
Shmem:             14648 kB
Slab:              14924 kB
SReclaimable:       8184 kB
SUnreclaim:         6740 kB
KernelStack:        1208 kB
PageTables:         2448 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     265536 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
