MemTotal:         432268 kB
MemFree:          277920 kB
MemAvailable:     324684 kB
Buffers:           11364 kB
Cached:            52288 kB
SwapCached:            0 kB
Active:            98544 kB
Inactive:          33068 kB
Active(anon):      68508 kB
Inactive(anon):    14020 kB
Active(file):      30036 kB
Inactive(file):    19048 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67976 kB
Mapped:            23116 kB
Shmem:             14568 kB
Slab:              14856 kB
SReclaimable:       8176 kB
SUnreclaim:         6680 kB
KernelStack:        1184 kB
PageTables:         2376 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     259836 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
