MemTotal:         432300 kB
MemFree:          256680 kB
MemAvailable:     300080 kB
Buffers:           10836 kB
Cached:            73984 kB
SwapCached:            0 kB
Active:           109184 kB
Inactive:          45304 kB
Active(anon):      80928 kB
Inactive(anon):    27108 kB
Active(file):      28256 kB
Inactive(file):    18196 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         69684 kB
Mapped:            21288 kB
Shmem:             38368 kB
Slab:              13476 kB
SReclaimable:       7444 kB
SUnreclaim:         6032 kB
KernelStack:        1192 kB
PageTables:         2324 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216148 kB
Committed_AS:     267608 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
