MemTotal:         496816 kB
MemFree:          241280 kB
MemAvailable:     284884 kB
Buffers:           10920 kB
Cached:           149108 kB
SwapCached:            0 kB
Active:           160352 kB
Inactive:          74964 kB
Active(anon):     128316 kB
Inactive(anon):    59504 kB
Active(file):      32036 kB
Inactive(file):    15460 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         75304 kB
Mapped:            30200 kB
Shmem:            112532 kB
Slab:              13012 kB
SReclaimable:       7344 kB
SUnreclaim:         5668 kB
KernelStack:        1072 kB
PageTables:         1952 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     396532 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
