MemTotal:         432268 kB
MemFree:          275968 kB
MemAvailable:     322672 kB
Buffers:           11300 kB
Cached:            52332 kB
SwapCached:            0 kB
Active:           103748 kB
Inactive:          29700 kB
Active(anon):      71100 kB
Inactive(anon):    13416 kB
Active(file):      32648 kB
Inactive(file):    16284 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         69832 kB
Mapped:            23648 kB
Shmem:             14700 kB
Slab:              15068 kB
SReclaimable:       8268 kB
SUnreclaim:         6800 kB
KernelStack:        1152 kB
PageTables:         2352 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     263536 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
