MemTotal:         433976 kB
MemFree:          276692 kB
MemAvailable:     314812 kB
Buffers:           10192 kB
Cached:            65276 kB
SwapCached:            0 kB
Active:           102860 kB
Inactive:          37724 kB
Active(anon):      75392 kB
Inactive(anon):    22360 kB
Active(file):      27468 kB
Inactive(file):    15364 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         65128 kB
Mapped:            18696 kB
Shmem:             32636 kB
Slab:               9584 kB
SReclaimable:       5008 kB
SUnreclaim:         4576 kB
KernelStack:         968 kB
PageTables:         2208 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216988 kB
Committed_AS:     305660 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
