MemTotal:         432252 kB
MemFree:          286376 kB
MemAvailable:     330468 kB
Buffers:           12024 kB
Cached:            43912 kB
SwapCached:            0 kB
Active:            91852 kB
Inactive:          27172 kB
Active(anon):      64192 kB
Inactive(anon):     7764 kB
Active(file):      27660 kB
Inactive(file):    19408 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 8 kB
Writeback:             0 kB
AnonPages:         63100 kB
Mapped:            24760 kB
Shmem:              8868 kB
Slab:              16168 kB
SReclaimable:       7532 kB
SUnreclaim:         8636 kB
KernelStack:        1288 kB
PageTables:         2948 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     226804 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
