MemTotal:         432252 kB
MemFree:          285624 kB
MemAvailable:     329132 kB
Buffers:           11864 kB
Cached:            43488 kB
SwapCached:            0 kB
Active:            93596 kB
Inactive:          26848 kB
Active(anon):      66288 kB
Inactive(anon):     7672 kB
Active(file):      27308 kB
Inactive(file):    19176 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         65108 kB
Mapped:            24624 kB
Shmem:              8868 kB
Slab:              16048 kB
SReclaimable:       7532 kB
SUnreclaim:         8516 kB
KernelStack:        1296 kB
PageTables:         2416 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     226360 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
