MemTotal:         432268 kB
MemFree:          278704 kB
MemAvailable:     325380 kB
Buffers:           11336 kB
Cached:            52240 kB
SwapCached:            0 kB
Active:           100972 kB
Inactive:          30096 kB
Active(anon):      68620 kB
Inactive(anon):    13440 kB
Active(file):      32352 kB
Inactive(file):    16656 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67508 kB
Mapped:            23028 kB
Shmem:             14568 kB
Slab:              14800 kB
SReclaimable:       8164 kB
SUnreclaim:         6636 kB
KernelStack:        1168 kB
PageTables:         2296 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     259092 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
