MemTotal:         432932 kB
MemFree:          292140 kB
MemAvailable:     332648 kB
Buffers:           10596 kB
Cached:            48696 kB
SwapCached:            0 kB
Active:            90360 kB
Inactive:          32712 kB
Active(anon):      64004 kB
Inactive(anon):    14068 kB
Active(file):      26356 kB
Inactive(file):    18644 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         63792 kB
Mapped:            19584 kB
Shmem:             14292 kB
Slab:              10244 kB
SReclaimable:       5448 kB
SUnreclaim:         4796 kB
KernelStack:        1016 kB
PageTables:         2368 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216464 kB
Committed_AS:     284512 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
