MemTotal:         432252 kB
MemFree:          284996 kB
MemAvailable:     328436 kB
Buffers:           11868 kB
Cached:            43488 kB
SwapCached:            0 kB
Active:            93544 kB
Inactive:          27316 kB
Active(anon):      66544 kB
Inactive(anon):     7828 kB
Active(file):      27000 kB
Inactive(file):    19488 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 4 kB
Writeback:             0 kB
AnonPages:         65520 kB
Mapped:            24664 kB
Shmem:              8868 kB
Slab:              16172 kB
SReclaimable:       7460 kB
SUnreclaim:         8712 kB
KernelStack:        1304 kB
PageTables:         2388 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     226864 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
