MemTotal:         432268 kB
MemFree:          278408 kB
MemAvailable:     324652 kB
Buffers:           11220 kB
Cached:            51844 kB
SwapCached:            0 kB
Active:           101676 kB
Inactive:          29500 kB
Active(anon):      69280 kB
Inactive(anon):    13408 kB
Active(file):      32396 kB
Inactive(file):    16092 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         68128 kB
Mapped:            22980 kB
Shmem:             14576 kB
Slab:              15016 kB
SReclaimable:       8252 kB
SUnreclaim:         6764 kB
KernelStack:        1200 kB
PageTables:         2320 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     260640 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
