MemTotal:         432280 kB
MemFree:          274456 kB
MemAvailable:     320980 kB
Buffers:           11256 kB
Cached:            52228 kB
SwapCached:            0 kB
Active:           104312 kB
Inactive:          30228 kB
Active(anon):      72576 kB
Inactive(anon):    13344 kB
Active(file):      31736 kB
Inactive(file):    16884 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         71072 kB
Mapped:            24208 kB
Shmem:             14864 kB
Slab:              15316 kB
SReclaimable:       8400 kB
SUnreclaim:         6916 kB
KernelStack:        1184 kB
PageTables:         2368 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     265168 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
