MemTotal:         432280 kB
MemFree:          275728 kB
MemAvailable:     321952 kB
Buffers:           11164 kB
Cached:            51992 kB
SwapCached:            0 kB
Active:           103236 kB
Inactive:          30064 kB
Active(anon):      70788 kB
Inactive(anon):    14016 kB
Active(file):      32448 kB
Inactive(file):    16048 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         70160 kB
Mapped:            22908 kB
Shmem:             14660 kB
Slab:              15024 kB
SReclaimable:       8224 kB
SUnreclaim:         6800 kB
KernelStack:        1200 kB
PageTables:         2392 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     264044 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
