MemTotal:         496816 kB
MemFree:          241616 kB
MemAvailable:     285208 kB
Buffers:           10920 kB
Cached:           149076 kB
SwapCached:            0 kB
Active:           159972 kB
Inactive:          75136 kB
Active(anon):     127936 kB
Inactive(anon):    59676 kB
Active(file):      32036 kB
Inactive(file):    15460 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         75128 kB
Mapped:            30092 kB
Shmem:            112500 kB
Slab:              12972 kB
SReclaimable:       7332 kB
SUnreclaim:         5640 kB
KernelStack:        1056 kB
PageTables:         1940 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     396212 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
