MemTotal:         432280 kB
MemFree:          275732 kB
MemAvailable:     321968 kB
Buffers:           11156 kB
Cached:            52008 kB
SwapCached:            0 kB
Active:           103572 kB
Inactive:          29864 kB
Active(anon):      70916 kB
Inactive(anon):    14016 kB
Active(file):      32656 kB
Inactive(file):    15848 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         70288 kB
Mapped:            22952 kB
Shmem:             14660 kB
Slab:              14956 kB
SReclaimable:       8228 kB
SUnreclaim:         6728 kB
KernelStack:        1192 kB
PageTables:         2372 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     264340 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
