MemTotal:         432252 kB
MemFree:          290556 kB
MemAvailable:     333828 kB
Buffers:           11752 kB
Cached:            35188 kB
SwapCached:            0 kB
Active:            94692 kB
Inactive:          20796 kB
Active(anon):      68620 kB
Inactive(anon):      620 kB
Active(file):      26072 kB
Inactive(file):    20176 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:               536 kB
Writeback:             0 kB
AnonPages:         68564 kB
Mapped:            23952 kB
Shmem:               692 kB
Slab:              16104 kB
SReclaimable:       7532 kB
SUnreclaim:         8572 kB
KernelStack:        1288 kB
PageTables:         2400 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     222032 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
