MemTotal:         432244 kB
MemFree:          217340 kB
MemAvailable:     321784 kB
Buffers:           32100 kB
Cached:            82728 kB
SwapCached:            0 kB
Active:           160632 kB
Inactive:          25596 kB
Active(anon):      74376 kB
Inactive(anon):     5972 kB
Active(file):      86256 kB
Inactive(file):    19624 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                16 kB
Writeback:             0 kB
AnonPages:         71416 kB
Mapped:            25892 kB
Shmem:              8948 kB
Slab:              18336 kB
SReclaimable:       9072 kB
SUnreclaim:         9264 kB
KernelStack:        1304 kB
PageTables:         2320 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216120 kB
Committed_AS:     234064 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
