MemTotal:         432252 kB
MemFree:          210436 kB
MemAvailable:     313684 kB
Buffers:           31800 kB
Cached:            89888 kB
SwapCached:            0 kB
Active:           163088 kB
Inactive:          30400 kB
Active(anon):      74652 kB
Inactive(anon):    14228 kB
Active(file):      88436 kB
Inactive(file):    16172 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 4 kB
Writeback:             0 kB
AnonPages:         71816 kB
Mapped:            25992 kB
Shmem:             17080 kB
Slab:              18272 kB
SReclaimable:       9148 kB
SUnreclaim:         9124 kB
KernelStack:        1248 kB
PageTables:         2360 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     241692 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
