MemTotal:         497976 kB
MemFree:          267836 kB
MemAvailable:     307908 kB
Buffers:           10596 kB
Cached:           133476 kB
SwapCached:            0 kB
Active:           139412 kB
Inactive:          72156 kB
Active(anon):     111328 kB
Inactive(anon):    55316 kB
Active(file):      28084 kB
Inactive(file):    16840 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67508 kB
Mapped:            19980 kB
Shmem:             99148 kB
Slab:              10492 kB
SReclaimable:       5740 kB
SUnreclaim:         4752 kB
KernelStack:        1096 kB
PageTables:         2568 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248988 kB
Committed_AS:     401056 kB
VmallocTotal:     524288 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
