MemTotal:         432268 kB
MemFree:          278672 kB
MemAvailable:     325168 kB
Buffers:           11304 kB
Cached:            52208 kB
SwapCached:            0 kB
Active:            98236 kB
Inactive:          32920 kB
Active(anon):      68196 kB
Inactive(anon):    14012 kB
Active(file):      30040 kB
Inactive(file):    18908 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67660 kB
Mapped:            23048 kB
Shmem:             14564 kB
Slab:              14692 kB
SReclaimable:       8044 kB
SUnreclaim:         6648 kB
KernelStack:        1192 kB
PageTables:         2268 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     259696 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
