MemTotal:         432268 kB
MemFree:          181164 kB
MemAvailable:     227144 kB
Buffers:           11264 kB
Cached:           150316 kB
SwapCached:            0 kB
Active:           145972 kB
Inactive:          82736 kB
Active(anon):     116208 kB
Inactive(anon):    64092 kB
Active(file):      29764 kB
Inactive(file):    18644 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67144 kB
Mapped:            22696 kB
Shmem:            113172 kB
Slab:              14452 kB
SReclaimable:       8068 kB
SUnreclaim:         6384 kB
KernelStack:        1224 kB
PageTables:         2416 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     357512 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
