MemTotal:         496816 kB
MemFree:          240916 kB
MemAvailable:     284536 kB
Buffers:           10920 kB
Cached:           149148 kB
SwapCached:            0 kB
Active:           161696 kB
Inactive:          74016 kB
Active(anon):     129660 kB
Inactive(anon):    58556 kB
Active(file):      32036 kB
Inactive(file):    15460 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         75660 kB
Mapped:            31184 kB
Shmem:            112572 kB
Slab:              13016 kB
SReclaimable:       7360 kB
SUnreclaim:         5656 kB
KernelStack:        1072 kB
PageTables:         1956 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     396572 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
