MemTotal:         432252 kB
MemFree:          225604 kB
MemAvailable:     330328 kB
Buffers:           31848 kB
Cached:            75100 kB
SwapCached:            0 kB
Active:           161028 kB
Inactive:          17188 kB
Active(anon):      71440 kB
Inactive(anon):      616 kB
Active(file):      89588 kB
Inactive(file):    16572 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:               520 kB
Writeback:             0 kB
AnonPages:         71284 kB
Mapped:            23832 kB
Shmem:               788 kB
Slab:              18320 kB
SReclaimable:       9072 kB
SUnreclaim:         9248 kB
KernelStack:        1240 kB
PageTables:         2408 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     257516 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
