MemTotal:         432252 kB
MemFree:          285796 kB
MemAvailable:     329256 kB
Buffers:           11856 kB
Cached:            43492 kB
SwapCached:            0 kB
Active:            93040 kB
Inactive:          27176 kB
Active(anon):      66024 kB
Inactive(anon):     7712 kB
Active(file):      27016 kB
Inactive(file):    19464 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                20 kB
Writeback:             0 kB
AnonPages:         64884 kB
Mapped:            24648 kB
Shmem:              8868 kB
Slab:              16064 kB
SReclaimable:       7488 kB
SUnreclaim:         8576 kB
KernelStack:        1296 kB
PageTables:         2376 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     226288 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
