MemTotal:         432336 kB
MemFree:          261860 kB
MemAvailable:     306952 kB
Buffers:           10956 kB
Cached:            50984 kB
SwapCached:            0 kB
Active:           118060 kB
Inactive:          29188 kB
Active(anon):      85928 kB
Inactive(anon):    13992 kB
Active(file):      32132 kB
Inactive(file):    15196 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         85324 kB
Mapped:            22436 kB
Shmem:             14612 kB
Slab:              15244 kB
SReclaimable:       8260 kB
SUnreclaim:         6984 kB
KernelStack:        1208 kB
PageTables:         2476 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216168 kB
Committed_AS:     296448 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
