MemTotal:         496816 kB
MemFree:          242112 kB
MemAvailable:     285700 kB
Buffers:           10920 kB
Cached:           148972 kB
SwapCached:            0 kB
Active:           157992 kB
Inactive:          76588 kB
Active(anon):     125956 kB
Inactive(anon):    61128 kB
Active(file):      32036 kB
Inactive(file):    15460 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         74704 kB
Mapped:            28776 kB
Shmem:            112396 kB
Slab:              12972 kB
SReclaimable:       7328 kB
SUnreclaim:         5644 kB
KernelStack:        1048 kB
PageTables:         1940 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     396108 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
