MemTotal:         496816 kB
MemFree:          253748 kB
MemAvailable:     297280 kB
Buffers:           10920 kB
Cached:           140828 kB
SwapCached:            0 kB
Active:           151144 kB
Inactive:          72044 kB
Active(anon):     119120 kB
Inactive(anon):    56580 kB
Active(file):      32024 kB
Inactive(file):    15464 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         71456 kB
Mapped:            24604 kB
Shmem:            104260 kB
Slab:              12908 kB
SReclaimable:       7280 kB
SUnreclaim:         5628 kB
KernelStack:        1040 kB
PageTables:         1868 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     377292 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
