MemTotal:         496816 kB
MemFree:          240524 kB
MemAvailable:     284200 kB
Buffers:           10920 kB
Cached:           149036 kB
SwapCached:            0 kB
Active:           164648 kB
Inactive:          71508 kB
Active(anon):     132604 kB
Inactive(anon):    56044 kB
Active(file):      32044 kB
Inactive(file):    15464 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         76216 kB
Mapped:            33976 kB
Shmem:            112448 kB
Slab:              13052 kB
SReclaimable:       7404 kB
SUnreclaim:         5648 kB
KernelStack:        1040 kB
PageTables:         1940 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     403876 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
