MemTotal:         432268 kB
MemFree:          181412 kB
MemAvailable:     227380 kB
Buffers:           11264 kB
Cached:           150268 kB
SwapCached:            0 kB
Active:           145760 kB
Inactive:          82680 kB
Active(anon):     115952 kB
Inactive(anon):    64088 kB
Active(file):      29808 kB
Inactive(file):    18592 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         66924 kB
Mapped:            22612 kB
Shmem:            113132 kB
Slab:              14412 kB
SReclaimable:       8064 kB
SUnreclaim:         6348 kB
KernelStack:        1224 kB
PageTables:         2404 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     357300 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
