MemTotal:         432252 kB
MemFree:          285384 kB
MemAvailable:     328868 kB
Buffers:           11884 kB
Cached:            43480 kB
SwapCached:            0 kB
Active:            93352 kB
Inactive:          27248 kB
Active(anon):      66256 kB
Inactive(anon):     7848 kB
Active(file):      27096 kB
Inactive(file):    19400 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                16 kB
Writeback:             0 kB
AnonPages:         65252 kB
Mapped:            24568 kB
Shmem:              8868 kB
Slab:              16100 kB
SReclaimable:       7496 kB
SUnreclaim:         8604 kB
KernelStack:        1296 kB
PageTables:         2408 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     226472 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
