MemTotal:         432280 kB
MemFree:          274340 kB
MemAvailable:     320960 kB
Buffers:           11244 kB
Cached:            52204 kB
SwapCached:            0 kB
Active:           105664 kB
Inactive:          29056 kB
Active(anon):      72908 kB
Inactive(anon):    13212 kB
Active(file):      32756 kB
Inactive(file):    15844 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         71288 kB
Mapped:            23988 kB
Shmem:             14848 kB
Slab:              15368 kB
SReclaimable:       8516 kB
SUnreclaim:         6852 kB
KernelStack:        1184 kB
PageTables:         2424 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     265664 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
