MemTotal:         496816 kB
MemFree:          240384 kB
MemAvailable:     284052 kB
Buffers:           10920 kB
Cached:           148980 kB
SwapCached:            0 kB
Active:           166036 kB
Inactive:          70284 kB
Active(anon):     133992 kB
Inactive(anon):    54820 kB
Active(file):      32044 kB
Inactive(file):    15464 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         76436 kB
Mapped:            35320 kB
Shmem:            112392 kB
Slab:              13040 kB
SReclaimable:       7396 kB
SUnreclaim:         5644 kB
KernelStack:        1056 kB
PageTables:         1932 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     404076 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
