MemTotal:         432332 kB
MemFree:          256320 kB
MemAvailable:     301820 kB
Buffers:           10968 kB
Cached:            51228 kB
SwapCached:            0 kB
Active:           124188 kB
Inactive:          27900 kB
Active(anon):      91636 kB
Inactive(anon):    12984 kB
Active(file):      32552 kB
Inactive(file):    14916 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         89908 kB
Mapped:            23992 kB
Shmem:             14728 kB
Slab:              15728 kB
SReclaimable:       8528 kB
SUnreclaim:         7200 kB
KernelStack:        1224 kB
PageTables:         2520 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216164 kB
Committed_AS:     294888 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
