MemTotal:         432268 kB
MemFree:          177500 kB
MemAvailable:     225360 kB
Buffers:           11560 kB
Cached:           151732 kB
SwapCached:            0 kB
Active:           146476 kB
Inactive:          83908 kB
Active(anon):     116240 kB
Inactive(anon):    63992 kB
Active(file):      30236 kB
Inactive(file):    19916 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67108 kB
Mapped:            22992 kB
Shmem:            113140 kB
Slab:              15356 kB
SReclaimable:       8204 kB
SUnreclaim:         7152 kB
KernelStack:        1256 kB
PageTables:         2420 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     357556 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
