MemTotal:         432280 kB
MemFree:          275184 kB
MemAvailable:     321732 kB
Buffers:           11232 kB
Cached:            52200 kB
SwapCached:            0 kB
Active:           106480 kB
Inactive:          27724 kB
Active(anon):      73820 kB
Inactive(anon):    11792 kB
Active(file):      32660 kB
Inactive(file):    15932 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         70788 kB
Mapped:            23972 kB
Shmem:             14840 kB
Slab:              15308 kB
SReclaimable:       8452 kB
SUnreclaim:         6856 kB
KernelStack:        1152 kB
PageTables:         2344 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     264672 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
