MemTotal:         432252 kB
MemFree:          285632 kB
MemAvailable:     329064 kB
Buffers:           11884 kB
Cached:            43500 kB
SwapCached:            0 kB
Active:            93024 kB
Inactive:          27280 kB
Active(anon):      66004 kB
Inactive(anon):     7784 kB
Active(file):      27020 kB
Inactive(file):    19496 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                12 kB
Writeback:             0 kB
AnonPages:         64936 kB
Mapped:            24556 kB
Shmem:              8868 kB
Slab:              16004 kB
SReclaimable:       7424 kB
SUnreclaim:         8580 kB
KernelStack:        1304 kB
PageTables:         2372 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     225592 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
