MemTotal:         496816 kB
MemFree:          240272 kB
MemAvailable:     283928 kB
Buffers:           10920 kB
Cached:           149016 kB
SwapCached:            0 kB
Active:           163264 kB
Inactive:          73044 kB
Active(anon):     131228 kB
Inactive(anon):    57584 kB
Active(file):      32036 kB
Inactive(file):    15460 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         76388 kB
Mapped:            32344 kB
Shmem:            112440 kB
Slab:              13064 kB
SReclaimable:       7396 kB
SUnreclaim:         5668 kB
KernelStack:        1072 kB
PageTables:         1980 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     396916 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
