MemTotal:         432268 kB
MemFree:          277416 kB
MemAvailable:     324344 kB
Buffers:           11376 kB
Cached:            52388 kB
SwapCached:            0 kB
Active:            99048 kB
Inactive:          32732 kB
Active(anon):      68584 kB
Inactive(anon):    14020 kB
Active(file):      30464 kB
Inactive(file):    18712 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         68032 kB
Mapped:            23204 kB
Shmem:             14588 kB
Slab:              15008 kB
SReclaimable:       8248 kB
SUnreclaim:         6760 kB
KernelStack:        1208 kB
PageTables:         2320 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     260828 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
