MemTotal:         432244 kB
MemFree:          283428 kB
MemAvailable:     326256 kB
Buffers:           11804 kB
Cached:            43012 kB
SwapCached:            0 kB
Active:            95244 kB
Inactive:          27340 kB
Active(anon):      68784 kB
Inactive(anon):     7852 kB
Active(file):      26460 kB
Inactive(file):    19488 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                20 kB
Writeback:             0 kB
AnonPages:         67784 kB
Mapped:            24256 kB
Shmem:              8868 kB
Slab:              15908 kB
SReclaimable:       7388 kB
SUnreclaim:         8520 kB
KernelStack:        1280 kB
PageTables:         2360 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216120 kB
Committed_AS:     228336 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
