MemTotal:         432252 kB
MemFree:          283668 kB
MemAvailable:     326468 kB
Buffers:           11800 kB
Cached:            43016 kB
SwapCached:            0 kB
Active:            95128 kB
Inactive:          27360 kB
Active(anon):      68676 kB
Inactive(anon):     7864 kB
Active(file):      26452 kB
Inactive(file):    19496 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                28 kB
Writeback:             0 kB
AnonPages:         67688 kB
Mapped:            24220 kB
Shmem:              8868 kB
Slab:              15848 kB
SReclaimable:       7360 kB
SUnreclaim:         8488 kB
KernelStack:        1280 kB
PageTables:         2340 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     228148 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
