MemTotal:         432260 kB
MemFree:          177984 kB
MemAvailable:     225672 kB
Buffers:           11580 kB
Cached:           151692 kB
SwapCached:            0 kB
Active:           146264 kB
Inactive:          83808 kB
Active(anon):     115960 kB
Inactive(anon):    64008 kB
Active(file):      30304 kB
Inactive(file):    19800 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         66816 kB
Mapped:            22976 kB
Shmem:            113168 kB
Slab:              15220 kB
SReclaimable:       8080 kB
SUnreclaim:         7140 kB
KernelStack:        1272 kB
PageTables:         2364 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216128 kB
Committed_AS:     356768 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
