MemTotal:         432332 kB
MemFree:          167880 kB
MemAvailable:     214368 kB
Buffers:           11012 kB
Cached:           125644 kB
SwapCached:            0 kB
Active:           182432 kB
Inactive:          57924 kB
Active(anon):     149244 kB
Inactive(anon):    43444 kB
Active(file):      33188 kB
Inactive(file):    14480 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:        103716 kB
Mapped:            34044 kB
Shmem:             88988 kB
Slab:              16344 kB
SReclaimable:       9316 kB
SUnreclaim:         7028 kB
KernelStack:        1160 kB
PageTables:         2392 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216164 kB
Committed_AS:     425748 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
