MemTotal:         432268 kB
MemFree:          181196 kB
MemAvailable:     227200 kB
Buffers:           11264 kB
Cached:           150312 kB
SwapCached:            0 kB
Active:           146088 kB
Inactive:          82704 kB
Active(anon):     116292 kB
Inactive(anon):    64092 kB
Active(file):      29796 kB
Inactive(file):    18612 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67232 kB
Mapped:            22596 kB
Shmem:            113168 kB
Slab:              14416 kB
SReclaimable:       8092 kB
SUnreclaim:         6324 kB
KernelStack:        1216 kB
PageTables:         2384 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     357440 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
