MemTotal:         432332 kB
MemFree:          157636 kB
MemAvailable:     205404 kB
Buffers:           11012 kB
Cached:           125940 kB
SwapCached:            0 kB
Active:           186352 kB
Inactive:          61740 kB
Active(anon):     153132 kB
Inactive(anon):    47204 kB
Active(file):      33220 kB
Inactive(file):    14536 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:        111156 kB
Mapped:            29436 kB
Shmem:             89196 kB
Slab:              17764 kB
SReclaimable:      10508 kB
SUnreclaim:         7256 kB
KernelStack:        1256 kB
PageTables:         2704 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216164 kB
Committed_AS:     432096 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
