MemTotal:         432248 kB
MemFree:          281544 kB
MemAvailable:     327688 kB
Buffers:           11284 kB
Cached:            51956 kB
SwapCached:            0 kB
Active:            93832 kB
Inactive:          35460 kB
Active(anon):      66204 kB
Inactive(anon):    14288 kB
Active(file):      27628 kB
Inactive(file):    21172 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         66068 kB
Mapped:            23172 kB
Shmem:             14440 kB
Slab:              14244 kB
SReclaimable:       7840 kB
SUnreclaim:         6404 kB
KernelStack:        1168 kB
PageTables:         2148 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     231780 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
