MemTotal:         432280 kB
MemFree:          276856 kB
MemAvailable:     322840 kB
Buffers:           11200 kB
Cached:            51880 kB
SwapCached:            0 kB
Active:           100352 kB
Inactive:          32392 kB
Active(anon):      70292 kB
Inactive(anon):    14020 kB
Active(file):      30060 kB
Inactive(file):    18372 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         69680 kB
Mapped:            23052 kB
Shmem:             14648 kB
Slab:              14824 kB
SReclaimable:       8048 kB
SUnreclaim:         6776 kB
KernelStack:        1144 kB
PageTables:         2292 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     262556 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
