MemTotal:         432268 kB
MemFree:          278696 kB
MemAvailable:     324916 kB
Buffers:           11264 kB
Cached:            52028 kB
SwapCached:            0 kB
Active:            98200 kB
Inactive:          32788 kB
Active(anon):      68260 kB
Inactive(anon):    14012 kB
Active(file):      29940 kB
Inactive(file):    18776 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67712 kB
Mapped:            23064 kB
Shmem:             14576 kB
Slab:              14724 kB
SReclaimable:       8000 kB
SUnreclaim:         6724 kB
KernelStack:        1176 kB
PageTables:         2272 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     259688 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
