MemTotal:         432252 kB
MemFree:          285540 kB
MemAvailable:     328940 kB
Buffers:           11872 kB
Cached:            43488 kB
SwapCached:            0 kB
Active:            93080 kB
Inactive:          27456 kB
Active(anon):      66184 kB
Inactive(anon):     7860 kB
Active(file):      26896 kB
Inactive(file):    19596 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                12 kB
Writeback:             0 kB
AnonPages:         65192 kB
Mapped:            24508 kB
Shmem:              8868 kB
Slab:              16036 kB
SReclaimable:       7416 kB
SUnreclaim:         8620 kB
KernelStack:        1288 kB
PageTables:         2340 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     226196 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
