MemTotal:         432280 kB
MemFree:          274368 kB
MemAvailable:     320632 kB
Buffers:           11144 kB
Cached:            51984 kB
SwapCached:            0 kB
Active:           102044 kB
Inactive:          32452 kB
Active(anon):      71996 kB
Inactive(anon):    14020 kB
Active(file):      30048 kB
Inactive(file):    18432 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         71384 kB
Mapped:            22696 kB
Shmem:             14648 kB
Slab:              15028 kB
SReclaimable:       8280 kB
SUnreclaim:         6748 kB
KernelStack:        1216 kB
PageTables:         2448 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     266380 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
