MemTotal:         432252 kB
MemFree:          282688 kB
MemAvailable:     325564 kB
Buffers:           11816 kB
Cached:            43060 kB
SwapCached:            0 kB
Active:            96456 kB
Inactive:          26836 kB
Active(anon):      69564 kB
Inactive(anon):     7744 kB
Active(file):      26892 kB
Inactive(file):    19092 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                12 kB
Writeback:             0 kB
AnonPages:         68432 kB
Mapped:            24288 kB
Shmem:              8892 kB
Slab:              15920 kB
SReclaimable:       7400 kB
SUnreclaim:         8520 kB
KernelStack:        1304 kB
PageTables:         2416 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     229512 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
